"","x","y","var1.pred","var1.var","optional"
"440",1300,600,9.49463272094727,1.06581410364015e-14,TRUE
"441",1400,600,7.8223342895508,-7.105427357601e-15,TRUE
"442",1500,600,7.61217308044435,3.5527136788005e-15,TRUE
"443",1600,600,6.1597533226013,7.105427357601e-15,TRUE
"444",1700,600,8.66408157348637,-3.5527136788005e-15,TRUE
"445",1800,600,9.61539936065672,-3.90798504668055e-14,TRUE
"446",1900,600,8.94894790649413,2.8421709430404e-14,TRUE
"447",2000,600,3.73626542091371,3.83115824148617e-32,TRUE
"448",2100,600,9.70812988281254,-7.105427357601e-15,TRUE
"449",2200,600,11.1573963165283,3.5527136788005e-15,TRUE
"450",2300,600,11.1686687469482,7.105427357601e-15,TRUE
"451",2400,600,11.7913990020752,-7.105427357601e-15,TRUE
"452",2500,600,13.6102952957153,-2.1316282072803e-14,TRUE
"453",2600,600,7.65277433395386,3.83115824148617e-32,TRUE
"454",2700,600,11.0806617736816,-7.105427357601e-15,TRUE
"455",2800,600,10.3330535888672,1.4210854715202e-14,TRUE
"456",2900,600,9.04439640045166,1.06581410364015e-14,TRUE
"457",3000,600,10.2693357467651,1.4210854715202e-14,TRUE
"458",1000,700,10.5870504379272,-2.8421709430404e-14,TRUE
"459",1100,700,10.6940975189209,3.5527136788005e-15,TRUE
"460",1200,700,8.48377990722654,-3.5527136788005e-15,TRUE
"461",1300,700,6.20167446136473,-7.105427357601e-15,TRUE
"462",1400,700,4.79238796234131,1.4210854715202e-14,TRUE
"463",1500,700,7.20400190353391,1.06581410364015e-14,TRUE
"464",1600,700,8.34687328338623,-2.8421709430404e-14,TRUE
"465",1700,700,8.88194084167478,7.105427357601e-15,TRUE
"466",1800,700,7.73405981063841,-7.105427357601e-15,TRUE
"467",1900,700,5.38704824447628,3.5527136788005e-15,TRUE
"468",2000,700,2.94068908691408,7.105427357601e-15,TRUE
"469",2100,700,6.59186601638794,1.77635683940025e-14,TRUE
"470",2200,700,8.01791286468506,-7.105427357601e-15,TRUE
"471",2300,700,10.9997787475586,1.06581410364015e-14,TRUE
"472",2400,700,15.4888076782227,6.12985318637787e-31,TRUE
"473",2500,700,13.9044256210327,1.4210854715202e-14,TRUE
"474",2600,700,9.65627479553223,2.8421709430404e-14,TRUE
"475",2700,700,13.4823770523071,-1.06581410364015e-14,TRUE
"476",2800,700,13.2613916397095,9.57789560371542e-31,TRUE
"477",2900,700,10.001856803894,-7.105427357601e-15,TRUE
"478",3000,700,11.6068124771118,1.77635683940025e-14,TRUE
"479",1000,800,10.5238618850708,3.83115824148617e-32,TRUE
"480",1100,800,12.1718091964722,2.48689957516035e-14,TRUE
"481",1200,800,6.67874145507811,1.4210854715202e-14,TRUE
"482",1300,800,10.0746297836304,1.06581410364015e-14,TRUE
"483",1400,800,8.38168430328368,-3.90798504668055e-14,TRUE
"484",1500,800,7.73778390884399,7.105427357601e-15,TRUE
"485",1600,800,7.48850631713866,-1.4210854715202e-14,TRUE
"486",1700,800,6.49282884597779,3.5527136788005e-15,TRUE
"487",1800,800,3.88676643371585,-2.1316282072803e-14,TRUE
"488",1900,800,0.76597428321838,-3.19744231092045e-14,TRUE
"489",2000,800,1.54132938385013,2.1316282072803e-14,TRUE
"490",2100,800,4.65479421615603,9.57789560371542e-31,TRUE
"491",2200,800,4.46862697601317,1.4210854715202e-14,TRUE
"492",2300,800,11.7242994308472,3.83115824148617e-32,TRUE
"493",2400,800,11.9975137710571,-3.5527136788005e-15,TRUE
"494",2500,800,9.74658775329589,-1.06581410364015e-14,TRUE
"495",2600,800,9.35891723632814,-7.105427357601e-15,TRUE
"496",2700,800,9.63801574707031,-7.105427357601e-15,TRUE
"497",2800,800,11.3797655105591,2.1316282072803e-14,TRUE
"498",2900,800,14.5418901443481,-1.06581410364015e-14,TRUE
"499",3000,800,12.950963973999,-2.8421709430404e-14,TRUE
"500",1000,900,10.7213459014893,1.4210854715202e-14,TRUE
"501",1100,900,8.71007442474367,7.105427357601e-15,TRUE
"502",1200,900,11.6540775299072,-4.2632564145606e-14,TRUE
"503",1300,900,9.15143871307372,3.5527136788005e-15,TRUE
"504",1400,900,8.79777240753173,3.5527136788005e-15,TRUE
"505",1500,900,6.57152128219604,-3.5527136788005e-15,TRUE
"506",1600,900,8.07912921905518,3.83115824148617e-32,TRUE
"507",1700,900,5.55835342407227,-2.8421709430404e-14,TRUE
"508",1800,900,2.89793896675112,-1.06581410364015e-14,TRUE
"509",1900,900,6.23918819427486,3.19744231092045e-14,TRUE
"510",2000,900,4.58996391296389,3.90798504668055e-14,TRUE
"511",2100,900,3.20534539222716,7.105427357601e-15,TRUE
"512",2200,900,4.40663766860961,1.06581410364015e-14,TRUE
"513",2300,900,10.2561960220337,-2.1316282072803e-14,TRUE
"514",2400,900,10.0586595535278,-1.06581410364015e-14,TRUE
"515",2500,900,10.7089242935181,-1.06581410364015e-14,TRUE
"516",2600,900,8.62966632843019,1.77635683940025e-14,TRUE
"517",2700,900,9.67472839355469,-7.105427357601e-15,TRUE
"518",2800,900,11.6498613357544,7.105427357601e-15,TRUE
"519",2900,900,12.9586048126221,1.53246329659447e-31,TRUE
"520",3000,900,10.7804527282715,-3.5527136788005e-15,TRUE
"521",1000,1000,9.30373573303221,-2.48689957516035e-14,TRUE
"522",1100,1000,8.20520114898683,2.8421709430404e-14,TRUE
"523",1200,1000,4.46110963821407,-7.105427357601e-15,TRUE
"524",1300,1000,10.7153949737549,1.4210854715202e-14,TRUE
"525",1400,1000,7.20972537994385,-7.105427357601e-15,TRUE
"526",1500,1000,5.46367645263673,1.53246329659447e-31,TRUE
"527",1600,1000,6.14229393005368,8.62010604334388e-32,TRUE
"528",1700,1000,10.0066394805908,1.4210854715202e-14,TRUE
"529",1800,1000,8.14158821105957,-4.2632564145606e-14,TRUE
"530",1900,1000,6.16495466232303,-1.06581410364015e-14,TRUE
"531",2000,1000,3.67294931411748,7.105427357601e-15,TRUE
"532",2100,1000,9.79547500610354,-1.06581410364015e-14,TRUE
"533",2200,1000,4.56526470184326,1.06581410364015e-14,TRUE
"534",2300,1000,8.57659626007081,3.5527136788005e-15,TRUE
"535",2400,1000,9.03822803497314,-3.5527136788005e-15,TRUE
"536",2500,1000,8.53942966461182,-1.4210854715202e-14,TRUE
"537",2600,1000,8.69968986511231,-1.06581410364015e-14,TRUE
"538",2700,1000,11.6686115264893,-3.5527136788005e-15,TRUE
"539",2800,1000,8.46690273284914,1.77635683940025e-14,TRUE
"540",2900,1000,10.38929271698,7.105427357601e-15,TRUE
"541",3000,1000,8.37337684631346,-7.105427357601e-15,TRUE
"542",1000,1100,9.57829666137697,-7.105427357601e-15,TRUE
"543",1100,1100,11.8649806976318,8.62010604334388e-32,TRUE
"544",1200,1100,7.48795890808104,1.77635683940025e-14,TRUE
"545",1300,1100,8.84583473205567,2.15502651083597e-30,TRUE
"546",1400,1100,4.46067237854003,2.1316282072803e-14,TRUE
"547",1500,1100,5.77269029617309,1.4210854715202e-14,TRUE
"548",1600,1100,9.55237102508546,3.5527136788005e-15,TRUE
"549",1700,1100,4.11841249465942,-1.4210854715202e-14,TRUE
"550",1800,1100,5.57265853881834,2.48689957516035e-14,TRUE
"551",1900,1100,6.92319440841679,3.5527136788005e-15,TRUE
"552",2000,1100,5.15512514114381,7.10542735760101e-15,TRUE
"553",2100,1100,4.58783340454103,1.77635683940025e-14,TRUE
"554",2200,1100,5.11571550369264,-2.8421709430404e-14,TRUE
"555",2300,1100,9.49954891204831,1.4210854715202e-14,TRUE
"556",2400,1100,8.08074188232422,-7.105427357601e-15,TRUE
"557",2500,1100,9.79829025268554,-1.77635683940025e-14,TRUE
"558",2600,1100,7.09783172607419,-3.19744231092045e-14,TRUE
"559",2700,1100,7.19843196868899,1.06581410364015e-14,TRUE
"560",2800,1100,7.63102054595947,-2.48689957516035e-14,TRUE
"561",2900,1100,7.13425111770628,-2.48689957516035e-14,TRUE
"562",3000,1100,9.62298870086671,4.69316884582056e-31,TRUE
"563",1000,1200,7.6680164337158,-3.5527136788005e-15,TRUE
"564",1100,1200,8.91508769989019,-7.105427357601e-15,TRUE
"565",1200,1200,8.62449359893803,-7.105427357601e-15,TRUE
"566",1300,1200,6.67198657989503,1.06581410364015e-14,TRUE
"567",1400,1200,9.2914743423462,-7.105427357601e-15,TRUE
"568",1500,1200,6.97446250915528,-1.4210854715202e-14,TRUE
"569",1600,1200,7.01641130447387,1.06581410364015e-14,TRUE
"570",1700,1200,12.0535821914673,-2.1316282072803e-14,TRUE
"571",1800,1200,10.6326608657837,1.37921696693502e-30,TRUE
"572",1900,1200,6.6826605796814,7.105427357601e-15,TRUE
"573",2000,1200,6.85037946701049,1.06581410364015e-14,TRUE
"574",2100,1200,8.41475582122803,2.8421709430404e-14,TRUE
"575",2200,1200,12.3957443237305,7.105427357601e-15,TRUE
"576",2300,1200,11.1772127151489,0,TRUE
"577",2400,1200,11.3587474822998,-1.77635683940025e-14,TRUE
"578",2500,1200,6.98500156402586,1.06581410364015e-14,TRUE
"579",2600,1200,8.65470790863035,-7.105427357601e-15,TRUE
"580",2700,1200,7.69767189025882,1.4210854715202e-14,TRUE
"581",2800,1200,8.99432945251468,-1.06581410364015e-14,TRUE
"582",2900,1200,2.96652126312258,2.1316282072803e-14,TRUE
"583",3000,1200,9.66502952575682,1.77635683940025e-14,TRUE
"584",1000,1300,8.82771778106687,-1.4210854715202e-14,TRUE
"585",1100,1300,9.15074157714845,7.105427357601e-15,TRUE
"586",1200,1300,8.95767402648929,3.5527136788005e-15,TRUE
"587",1300,1300,9.17864608764648,-7.105427357601e-15,TRUE
"588",1400,1300,4.55754375457766,1.06581410364015e-14,TRUE
"589",1500,1300,8.19140815734866,1.77635683940025e-14,TRUE
"590",1600,1300,5.56507253646852,-7.105427357601e-15,TRUE
"591",1700,1300,6.3647770881653,2.48689957516035e-14,TRUE
"592",1800,1300,8.21135044097901,1.4210854715202e-14,TRUE
"593",1900,1300,10.2945775985718,-4.2632564145606e-14,TRUE
"594",2000,1300,7.60831499099734,2.48689957516035e-14,TRUE
"595",2100,1300,9.33837604522712,-3.5527136788005e-15,TRUE
"596",2200,1300,11.5211963653564,1.4210854715202e-14,TRUE
"597",2300,1300,7.54372024536134,1.06581410364015e-14,TRUE
"598",2400,1300,8.30944347381593,4.69316884582056e-31,TRUE
"599",2500,1300,7.50302219390869,1.77635683940025e-14,TRUE
"600",2600,1300,5.79734468460083,-1.4210854715202e-14,TRUE
"601",2700,1300,8.10377883911134,-2.1316282072803e-14,TRUE
"602",2800,1300,7.44395399093628,-7.105427357601e-15,TRUE
"603",2900,1300,10.4092445373535,1.06581410364015e-14,TRUE
"604",3000,1300,6.97589206695554,-3.90798504668055e-14,TRUE
"605",1000,1400,9.8115234375,1.06581410364015e-14,TRUE
"606",1100,1400,8.03487110137938,3.5527136788005e-15,TRUE
"607",1200,1400,10.0068588256836,3.5527136788005e-15,TRUE
"608",1300,1400,11.1982278823853,7.105427357601e-15,TRUE
"609",1400,1400,8.84171390533445,-3.5527136788005e-15,TRUE
"610",1500,1400,8.73271179199218,2.1316282072803e-14,TRUE
"611",1600,1400,4.99264669418338,3.19744231092045e-14,TRUE
"612",1700,1400,7.40407228469851,-2.48689957516035e-14,TRUE
"613",1800,1400,9.32980442047119,-1.77635683940025e-14,TRUE
"614",1900,1400,11.814977645874,3.5527136788005e-15,TRUE
"615",2000,1400,10.4495143890381,-1.06581410364015e-14,TRUE
"616",2100,1400,9.513201713562,3.44804241733755e-31,TRUE
"617",2200,1400,6.76392889022827,3.83115824148617e-30,TRUE
"618",2300,1400,9.06593227386475,-1.4210854715202e-14,TRUE
"619",2400,1400,8.37392234802247,3.5527136788005e-15,TRUE
"620",2500,1400,1.95146000385283,-1.77635683940025e-14,TRUE
"621",2600,1400,6.1210641860962,-4.9737991503207e-14,TRUE
"622",2700,1400,6.60845422744752,-7.105427357601e-15,TRUE
"623",2800,1400,6.37502431869506,3.5527136788005e-15,TRUE
"624",2900,1400,7.85328626632692,-3.5527136788005e-15,TRUE
"625",3000,1400,5.80061101913451,6.12985318637787e-31,TRUE
"626",1000,1500,8.64640331268309,-3.5527136788005e-15,TRUE
"627",1100,1500,9.68810844421385,-1.06581410364015e-14,TRUE
"628",1200,1500,11.7417430877686,9.57789560371542e-31,TRUE
"629",1300,1500,9.87348651885985,7.105427357601e-15,TRUE
"630",1400,1500,4.3352165222168,-1.4210854715202e-14,TRUE
"631",1500,1500,6.29166507720944,3.5527136788005e-14,TRUE
"632",1600,1500,8.13286685943603,2.1316282072803e-14,TRUE
"633",1700,1500,10.2231884002686,-3.5527136788005e-15,TRUE
"634",1800,1500,12.1087112426758,-7.105427357601e-15,TRUE
"635",1900,1500,14.7580499649048,-1.4210854715202e-14,TRUE
"636",2000,1500,11.063307762146,2.48689957516035e-14,TRUE
"637",2100,1500,13.1317129135132,-3.19744231092045e-14,TRUE
"638",2200,1500,8.28266811370851,-3.5527136788005e-15,TRUE
"639",2300,1500,5.88966417312624,2.1316282072803e-14,TRUE
"640",2400,1500,4.54023694992064,-3.5527136788005e-15,TRUE
"641",2500,1500,3.20361614227294,-7.105427357601e-15,TRUE
"642",2600,1500,5.84913682937621,-7.105427357601e-15,TRUE
"643",2700,1500,5.03549289703369,1.77635683940025e-14,TRUE
"644",2800,1500,5.58801984786986,2.1316282072803e-14,TRUE
"645",2900,1500,7.1734914779663,-1.77635683940025e-14,TRUE
"646",3000,1500,8.73464107513428,7.105427357601e-15,TRUE
"647",1000,1600,8.35949707031252,-1.77635683940025e-14,TRUE
"648",1100,1600,12.8572912216187,-1.4210854715202e-14,TRUE
"649",1200,1600,13.5676488876343,-1.06581410364015e-14,TRUE
"650",1300,1600,7.53848505020146,2.48689957516035e-14,TRUE
"651",1400,1600,5.26232719421385,-3.19744231092045e-14,TRUE
"652",1500,1600,8.54878425598143,1.4210854715202e-14,TRUE
"653",1600,1600,7.64164972305296,2.1316282072803e-14,TRUE
"654",1700,1600,11.3035917282104,1.77635683940025e-14,TRUE
"655",1800,1600,11.4539909362793,-2.1316282072803e-14,TRUE
"656",1900,1600,7.67613124847409,-1.77635683940025e-14,TRUE
"657",2000,1600,10.249927520752,1.06581410364015e-14,TRUE
"658",2100,1600,12.0442132949829,-3.5527136788005e-15,TRUE
"659",2200,1600,10.2858276367188,1.06581410364015e-14,TRUE
"660",2300,1600,4.61913156509398,3.5527136788005e-15,TRUE
"661",2400,1600,4.33682107925414,7.105427357601e-15,TRUE
"662",2500,1600,3.15394020080566,-7.105427357601e-15,TRUE
"663",2600,1600,4.61207103729248,1.4210854715202e-14,TRUE
"664",2700,1600,3.45458483695986,-7.105427357601e-15,TRUE
"665",2800,1600,6.35496473312379,1.77635683940025e-14,TRUE
"666",2900,1600,9.89826393127443,-1.77635683940025e-14,TRUE
"667",3000,1600,15.5007696151733,2.1316282072803e-14,TRUE
"668",1000,1700,11.8265647888184,-7.105427357601e-15,TRUE
"669",1100,1700,11.1246461868286,1.53246329659447e-31,TRUE
"670",1200,1700,13.7016019821167,1.77635683940025e-14,TRUE
"671",1300,1700,9.20927619934079,2.1316282072803e-14,TRUE
"672",1400,1700,10.4877099990845,-7.105427357601e-15,TRUE
"673",1500,1700,4.30890941619875,-3.5527136788005e-15,TRUE
"674",1600,1700,9.30833625793457,-3.5527136788005e-15,TRUE
"675",1700,1700,13.6519079208374,1.06581410364015e-14,TRUE
"676",1800,1700,14.122257232666,3.44804241733755e-31,TRUE
"677",1900,1700,12.5570106506348,-2.48689957516035e-14,TRUE
"678",2000,1700,12.4046230316162,3.90798504668055e-14,TRUE
"679",2100,1700,12.0252361297607,1.37921696693502e-30,TRUE
"680",2200,1700,10.2565879821777,-2.1316282072803e-14,TRUE
"681",2300,1700,10.9551572799683,1.77635683940025e-14,TRUE
"682",2400,1700,6.49621057510375,1.37921696693502e-30,TRUE
"683",2500,1700,4.23795366287231,-2.8421709430404e-14,TRUE
"684",2600,1700,4.6130895614624,3.5527136788005e-15,TRUE
"685",2700,1700,3.42606353759766,-3.5527136788005e-15,TRUE
"686",2800,1700,7.13046741485596,3.5527136788005e-15,TRUE
"687",2900,1700,9.64602947235104,-1.4210854715202e-14,TRUE
"688",3000,1700,11.50159740448,-3.5527136788005e-15,TRUE
"689",1000,1800,11.6845560073853,-7.105427357601e-15,TRUE
"690",1100,1800,7.04371786117554,1.77635683940025e-14,TRUE
"691",1200,1800,12.3862380981445,3.5527136788005e-15,TRUE
"692",1300,1800,12.1478652954102,3.19744231092045e-14,TRUE
"693",1400,1800,7.5140299797058,1.4210854715202e-14,TRUE
"694",1500,1800,6.02256393432621,1.4210854715202e-14,TRUE
"695",1600,1800,9.41790103912354,-2.8421709430404e-14,TRUE
"696",1700,1800,13.879264831543,7.105427357601e-15,TRUE
"697",1800,1800,13.9663124084473,3.5527136788005e-14,TRUE
"698",1900,1800,10.1756620407104,1.77635683940025e-14,TRUE
"699",2000,1800,12.7775259017944,2.48689957516035e-14,TRUE
"700",2100,1800,11.959981918335,-5.6843418860808e-14,TRUE
"701",2200,1800,13.0534801483154,-7.105427357601e-15,TRUE
"702",2300,1800,6.98336172103884,7.105427357601e-15,TRUE
"703",2400,1800,5.65467262268067,1.06581410364015e-14,TRUE
"704",2500,1800,7.23983716964721,1.4210854715202e-14,TRUE
"705",2600,1800,7.75960063934326,-7.105427357601e-15,TRUE
"706",2700,1800,7.70698404312131,3.19744231092045e-14,TRUE
"707",2800,1800,12.6196451187134,1.77635683940025e-14,TRUE
"708",2900,1800,12.2673358917236,3.44804241733755e-31,TRUE
"709",3000,1800,12.1813869476318,3.5527136788005e-15,TRUE
"710",1000,1900,12.9007596969604,-4.61852778244065e-14,TRUE
"711",1100,1900,10.2522964477539,3.5527136788005e-15,TRUE
"712",1200,1900,10.752685546875,7.105427357601e-15,TRUE
"713",1300,1900,8.53366756439212,7.105427357601e-15,TRUE
"714",1400,1900,7.97991275787352,1.4210854715202e-14,TRUE
"715",1500,1900,9.23311996459965,-3.19744231092045e-14,TRUE
"716",1600,1900,8.6494722366333,-7.105427357601e-15,TRUE
"717",1700,1900,14.1063251495361,2.15502651083597e-30,TRUE
"718",1800,1900,16.5836429595947,3.19744231092045e-14,TRUE
"719",1900,1900,16.5165672302246,2.1316282072803e-14,TRUE
"720",2000,1900,13.0105962753296,7.105427357601e-15,TRUE
"721",2100,1900,12.2335557937622,-3.5527136788005e-15,TRUE
"722",2200,1900,11.5918493270874,1.4210854715202e-14,TRUE
"723",2300,1900,10.0386142730713,-3.5527136788005e-15,TRUE
"724",2400,1900,8.48383903503417,-2.48689957516035e-14,TRUE
"725",2500,1900,9.76707458496096,0,TRUE
"726",2600,1900,10.546443939209,-3.5527136788005e-15,TRUE
"727",2700,1900,10.2113180160522,9.57789560371542e-31,TRUE
"728",2800,1900,8.72697544097901,-3.5527136788005e-15,TRUE
"729",2900,1900,9.88015365600586,-1.4210854715202e-14,TRUE
"730",3000,1900,12.850549697876,-3.5527136788005e-15,TRUE
"731",1000,2000,9.80360221862795,-3.5527136788005e-15,TRUE
"732",1100,2000,7.73108625411984,-3.5527136788005e-15,TRUE
"733",1200,2000,11.2526683807373,4.2632564145606e-14,TRUE
"734",1300,2000,7.42298412322993,-1.77635683940025e-14,TRUE
"735",1400,2000,6.71912860870362,4.9737991503207e-14,TRUE
"736",1500,2000,10.666633605957,-7.105427357601e-15,TRUE
"737",1600,2000,11.4273633956909,7.105427357601e-15,TRUE
"738",1700,2000,13.6779670715332,2.1316282072803e-14,TRUE
"739",1800,2000,19.6707382202148,-3.5527136788005e-14,TRUE
"740",1900,2000,16.854700088501,6.03961325396085e-14,TRUE
"741",2000,2000,14.3162679672241,2.1316282072803e-14,TRUE
"742",2100,2000,10.4790296554565,7.105427357601e-15,TRUE
"743",2200,2000,10.5227060317993,-1.06581410364015e-14,TRUE
"744",2300,2000,8.60710620880125,2.1316282072803e-14,TRUE
"745",2400,2000,7.92535924911499,7.75809543900949e-31,TRUE
"746",2500,2000,8.72468185424805,3.5527136788005e-15,TRUE
"747",2600,2000,10.6002969741821,-7.105427357601e-15,TRUE
"748",2700,2000,10.2427272796631,-1.4210854715202e-14,TRUE
"749",2800,2000,6.45979022979736,3.5527136788005e-15,TRUE
"750",2900,2000,10.5766401290894,-1.77635683940025e-14,TRUE
"751",3000,2000,10.5570201873779,3.5527136788005e-15,TRUE
"752",1000,2100,12.3266429901123,1.77635683940025e-14,TRUE
"753",1100,2100,10.5634756088257,-7.105427357601e-15,TRUE
"754",1200,2100,7.57121992111208,-2.1316282072803e-14,TRUE
"755",1300,2100,9.32701873779297,7.105427357601e-15,TRUE
"756",1400,2100,8.09945964813235,1.06581410364015e-14,TRUE
"757",1500,2100,8.59097194671632,-7.105427357601e-15,TRUE
"758",1600,2100,11.0103769302368,-3.5527136788005e-15,TRUE
"759",1700,2100,14.0033931732178,-3.5527136788005e-15,TRUE
"760",1800,2100,12.9730520248413,-7.105427357601e-15,TRUE
"761",1900,2100,11.5243263244629,-3.5527136788005e-15,TRUE
"762",2000,2100,10.2286167144775,1.37921696693502e-30,TRUE
"763",2100,2100,12.4122762680054,-6.3948846218409e-14,TRUE
"764",2200,2100,9.00460147857667,3.44804241733755e-31,TRUE
"765",2300,2100,5.05058288574219,-3.5527136788005e-15,TRUE
"766",2400,2100,3.27404856681824,-1.06581410364015e-14,TRUE
"767",2500,2100,8.41835403442381,7.105427357601e-15,TRUE
"768",2600,2100,10.3210515975952,1.77635683940025e-14,TRUE
"769",2700,2100,5.13421249389651,7.105427357601e-15,TRUE
"770",2800,2100,10.2097263336182,3.5527136788005e-15,TRUE
"771",2900,2100,9.52960586547852,-7.105427357601e-15,TRUE
"772",3000,2100,9.01264476776122,1.77635683940025e-14,TRUE
"773",1000,2200,11.704852104187,-7.105427357601e-15,TRUE
"774",1100,2200,14.3605766296387,7.105427357601e-15,TRUE
"775",1200,2200,13.5265808105469,9.57789560371542e-31,TRUE
"776",1300,2200,8.13682937622068,1.06581410364015e-14,TRUE
"777",1400,2200,7.2341594696045,-3.5527136788005e-15,TRUE
"778",1500,2200,7.07052659988404,-1.06581410364015e-14,TRUE
"779",1600,2200,10.7694034576416,-3.90798504668055e-14,TRUE
"780",1700,2200,13.2565879821777,-1.06581410364015e-14,TRUE
"781",1800,2200,10.9389085769653,3.19744231092045e-14,TRUE
"782",1900,2200,8.75356864929203,3.90798504668055e-14,TRUE
"783",2000,2200,8.60322189331055,2.48689957516035e-14,TRUE
"784",2100,2200,12.0495939254761,-3.90798504668055e-14,TRUE
"785",2200,2200,9.72707557678218,1.53246329659447e-31,TRUE
"786",2300,2200,10.6670875549316,7.105427357601e-15,TRUE
"787",2400,2200,7.71990060806273,-1.4210854715202e-14,TRUE
"788",2500,2200,6.81994295120241,-1.4210854715202e-14,TRUE
"789",2600,2200,6.05279159545899,3.5527136788005e-15,TRUE
"790",2700,2200,9.23162174224856,4.69316884582056e-31,TRUE
"791",2800,2200,6.17751264572145,-7.105427357601e-15,TRUE
"792",2900,2200,4.7325177192688,-7.105427357601e-15,TRUE
"793",3000,2200,7.95246553421022,7.105427357601e-15,TRUE
"794",1000,2300,13.7750339508057,1.4210854715202e-14,TRUE
"795",1100,2300,12.0085945129395,-1.4210854715202e-14,TRUE
"796",1200,2300,11.850359916687,3.5527136788005e-15,TRUE
"797",1300,2300,7.66249656677248,2.8421709430404e-14,TRUE
"798",1400,2300,10.0814332962036,7.105427357601e-15,TRUE
"799",1500,2300,9.4752941131592,1.53246329659447e-31,TRUE
"800",1600,2300,12.694260597229,-7.105427357601e-15,TRUE
"801",1700,2300,10.1559581756592,7.105427357601e-15,TRUE
"802",1800,2300,11.8147029876709,-3.5527136788005e-14,TRUE
"803",1900,2300,8.84074115753178,1.77635683940025e-14,TRUE
"804",2000,2300,11.002571105957,2.8421709430404e-14,TRUE
"805",2100,2300,12.3887062072754,-6.3948846218409e-14,TRUE
"806",2200,2300,13.4537572860718,1.06581410364015e-14,TRUE
"807",2300,2300,10.2911405563354,7.105427357601e-15,TRUE
"808",2400,2300,5.98549556732176,1.53246329659447e-31,TRUE
"809",2500,2300,7.22096490859987,3.5527136788005e-15,TRUE
"810",2600,2300,7.55415868759155,2.48689957516035e-14,TRUE
"811",2700,2300,7.03108358383179,-3.5527136788005e-15,TRUE
"812",2800,2300,5.11389780044556,-1.77635683940025e-14,TRUE
"813",2900,2300,6.29030990600587,6.12985318637787e-31,TRUE
"814",3000,2300,7.55370140075684,1.06581410364015e-14,TRUE
"815",1000,2400,10.7727098464966,0,TRUE
"816",1100,2400,11.1082515716553,-3.90798504668055e-14,TRUE
"817",1200,2400,13.1857414245605,-7.105427357601e-15,TRUE
"818",1300,2400,10.4963159561157,7.105427357601e-15,TRUE
"819",1400,2400,10.3547706604004,1.4210854715202e-14,TRUE
"820",1500,2400,8.10496711730957,-1.4210854715202e-14,TRUE
"821",1600,2400,8.53264427185058,1.06581410364015e-14,TRUE
"822",1700,2400,7.77639484405515,7.105427357601e-15,TRUE
"823",1800,2400,9.4835796356201,1.06581410364015e-14,TRUE
"824",1900,2400,10.3106126785278,-2.1316282072803e-14,TRUE
"825",2000,2400,11.407434463501,3.83115824148617e-32,TRUE
"826",2100,2400,12.7454862594604,-7.105427357601e-15,TRUE
"827",2200,2400,14.7954702377319,7.105427357601e-15,TRUE
"828",2300,2400,10.0078144073486,1.06581410364015e-14,TRUE
"829",2400,2400,13.4442853927612,-1.77635683940025e-14,TRUE
"830",2500,2400,10.6377782821655,3.5527136788005e-15,TRUE
"831",2600,2400,10.2539463043213,-7.105427357601e-15,TRUE
"832",2700,2400,7.85682344436647,-2.48689957516035e-14,TRUE
"833",2800,2400,6.82282495498657,-7.105427357601e-15,TRUE
"834",2900,2400,7.46579647064209,-1.06581410364015e-14,TRUE
"835",3000,2400,6.79443073272704,-1.06581410364015e-14,TRUE
"836",1000,2500,8.75037956237794,1.4210854715202e-14,TRUE
"837",1100,2500,8.72686386108399,3.5527136788005e-15,TRUE
"838",1200,2500,7.96464061737063,7.105427357601e-15,TRUE
"839",1300,2500,10.389181137085,-7.105427357601e-15,TRUE
"840",1400,2500,10.7908782958984,1.4210854715202e-14,TRUE
"841",1500,2500,8.09399700164793,1.77635683940025e-14,TRUE
"842",1600,2500,7.59985208511352,3.5527136788005e-15,TRUE
"843",1700,2500,6.27426958084109,2.1316282072803e-14,TRUE
"844",1800,2500,7.31877136230468,-2.8421709430404e-14,TRUE
"845",1900,2500,6.06176090240479,8.62010604334388e-32,TRUE
"846",2000,2500,13.6376543045044,3.19744231092045e-14,TRUE
"847",2100,2500,13.6167030334473,-3.90798504668055e-14,TRUE
"848",2200,2500,15.3986024856567,-2.48689957516035e-14,TRUE
"849",2300,2500,13.2111806869507,7.105427357601e-15,TRUE
"850",2400,2500,12.5944499969482,7.105427357601e-15,TRUE
"851",2500,2500,9.44683551788331,-7.105427357601e-15,TRUE
"852",2600,2500,10.9097747802734,-1.4210854715202e-14,TRUE
"853",2700,2500,9.99075603485108,6.12985318637787e-31,TRUE
"854",2800,2500,9.83892059326171,1.06581410364015e-14,TRUE
"855",2900,2500,7.11572217941285,-7.105427357601e-15,TRUE
"856",3000,2500,8.43387603759766,1.53246329659447e-31,TRUE
"857",1000,2600,13.1622104644775,-2.48689957516035e-14,TRUE
"858",1100,2600,7.64729785919185,-1.06581410364015e-14,TRUE
"859",1200,2600,1.37661457061769,1.77635683940025e-14,TRUE
"860",1300,2600,6.6204118728638,-3.5527136788005e-15,TRUE
"861",1400,2600,7.34119701385495,7.105427357601e-15,TRUE
"862",1500,2600,6.75455141067503,2.1316282072803e-14,TRUE
"863",1600,2600,6.69748401641842,-3.5527136788005e-15,TRUE
